"logFC" "logCPM" "LR" "PValue" "FDR"
"ENSG00000180658.3" -3.12576045739062 5.2479807789802 454.075277497473 9.35903803804874e-101 9.29749219008114e-99
"ENSG00000145808.7" 2.17094057621681 4.37533834327646 452.527524021468 2.03263688626511e-100 2.00835511589405e-98
"ENSG00000137440.4" 2.07565679436225 4.45358757500674 452.301219430402 2.27671865159324e-100 2.23742689421897e-98
"ENSG00000123572.15" 1.33914379778076 5.42097135049799 451.411355371569 3.55604016734229e-100 3.47598172293314e-98
"ENSG00000116014.8" -2.12558451300156 5.71333803471677 451.311401944793 3.73868731956262e-100 3.6350779528875e-98
"ENSG00000230631.1" 2.00659855819965 4.51126949573198 449.768834020747 8.09885685454499e-100 7.83275155789565e-98
"ENSG00000183239.5" -2.61205700203685 5.42903439323528 446.657388285067 3.85093639377906e-99 3.70480349167828e-97
"ENSG00000164007.9" 1.27406322117634 5.53329239608725 444.655237111264 1.0502656803179e-98 1.00512075238381e-96
"ENSG00000167748.9" 1.48376928987225 5.14926894346683 444.333893806834 1.23377018865705e-98 1.17458777491991e-96
"ENSG00000135373.11" 1.29762374304567 5.48326180259761 443.713143003823 1.6839563077007e-98 1.59487240147467e-96
"ENSG00000147614.3" 1.24258198009891 5.58842970828282 440.494207729333 8.4506031115169e-98 7.96229764306276e-96
"ENSG00000197085.10" 1.94049224425535 4.54767617586749 434.739126456029 1.51157798105367e-96 1.41692994439385e-94
"ENSG00000266120.1" 1.98198935856149 4.5030011411775 432.034103973915 5.8636479931246e-96 5.46845008501656e-94
"ENSG00000173612.8" 2.33168000066734 4.22876850371753 431.797985725162 6.60022108068903e-96 6.12413406771141e-94
"ENSG00000005001.8" 1.60043583874576 4.94257737188952 431.036409164092 9.6675027233949e-96 8.92486274146138e-94
"ENSG00000166869.2" 1.95877654621558 4.52269688024252 430.763693576537 1.10833370829571e-95 1.01805185195665e-93
"ENSG00000248329.4" 1.80216635759545 4.68161623277092 428.483352532985 3.47526217243334e-95 3.17621586249545e-93
"ENSG00000258700.4" 2.25447237214993 4.27384466058304 427.198111752453 6.61794818866494e-95 6.01838183784112e-93
"ENSG00000261713.5" 1.73054356054193 4.75936024257832 425.320955142622 1.69548744545557e-94 1.53424826809318e-92
"ENSG00000113946.3" 1.23863834917532 5.54688899557855 421.35133573936 1.2396902165853e-93 1.11627081127895e-91
"ENSG00000177807.6" 1.20822578389104 5.61017566123373 420.589012897422 1.81652280784229e-93 1.6276578629681e-91
"ENSG00000125726.9" -1.57248285404418 6.10365164406765 418.386742479721 5.47762671579936e-93 4.88417262137056e-91
"ENSG00000230027.1" 2.15196020625584 4.33263288755537 416.9874877624 1.10448732797775e-92 9.80044847966278e-91
"ENSG00000165621.7" 1.51278442287 5.03876231912689 416.477230142223 1.42635093614884e-92 1.25952989187752e-90
"ENSG00000258604.1" 1.95943821916114 4.4898334618115 413.230034528526 7.26168747563265e-92 6.38155698880237e-90
