"logFC" "logCPM" "LR" "PValue" "FDR"
"ENSG00000172782.10" -2.23915937800068 5.37868943981858 189.644886177843 3.80053809556656e-43 3.05320957834664e-41
"ENSG00000166535.18" -1.39587623933813 6.10756460510732 189.53771543877 4.01086833691559e-43 3.20817151279287e-41
"ENSG00000187151.6" 1.70123247118741 4.51244904101666 189.169249942553 4.8268952256085e-43 3.84417279071514e-41
"ENSG00000104938.15" 1.64623208055273 4.57750886562391 189.03431540554 5.1656132080973e-43 4.09619768057612e-41
"ENSG00000276772.1" 1.71079311689132 4.49867489005056 188.479782344139 6.82603577028103e-43 5.38963862943606e-41
"ENSG00000228401.4" 1.46307622785706 4.82649555885771 188.217356368114 7.78848624129399e-43 6.12328125560194e-41
"ENSG00000138271.5" -1.2997132210873 6.22486971647068 187.546856212846 1.09098107780659e-42 8.54075697379057e-41
"ENSG00000164362.17" -2.25580423513569 5.35288774963502 186.845336127669 1.55222853082799e-42 1.21001475769672e-40
"ENSG00000205076.4" -2.12526821502831 5.41918794465396 184.885121478473 4.15792841658867e-42 3.22757000337475e-40
"ENSG00000130822.14" -1.43253198725019 6.02371346684053 183.767008578845 7.29416240445003e-42 5.63826494767509e-40
"ENSG00000256417.1" -1.78316553629139 5.66002673746878 183.173159408102 9.83158484280629e-42 7.56785214866557e-40
