"logFC" "logCPM" "LR" "PValue" "FDR"
"ENSG00000104760.15" -0.656404828187674 5.45008150363029 41.9991426120076 9.1313446925287e-11 8.79503177871644e-09
"ENSG00000187699.9" 0.453211170638647 5.8225771304084 41.9060371250546 9.57665009536033e-11 9.13680737616382e-09
"ENSG00000189334.7" 0.454528687207776 5.8151698697143 41.9033410743412 9.58986363661811e-11 9.13680737616382e-09
"ENSG00000261116.1" 0.508428703429884 5.53356842258586 41.7351789110609 1.04511498830514e-10 9.90386923863783e-09
"ENSG00000258314.3" -0.616697991296153 5.5644607340589 41.7226165442931 1.05185171328424e-10 9.91440550713795e-09
"ENSG00000261211.1" -0.584279032360585 5.67120189191232 41.6594398168276 1.08639575109451e-10 1.01855380365914e-08
"ENSG00000246379.5" 0.615576454817375 5.08945438178677 41.6162426291969 1.11066676712737e-10 1.03579959986175e-08
"ENSG00000181234.9" 0.489581433858704 5.6193073971127 41.5045568775594 1.17596494784846e-10 1.09092411425142e-08
"ENSG00000159648.10" 0.591460676534455 5.17406227276889 41.4579997388036 1.20430727079242e-10 1.11136753691032e-08
"ENSG00000140459.16" 0.551191355140915 5.32665704473711 41.1365540878571 1.41956460828771e-10 1.30318988467079e-08
"ENSG00000130595.15" 0.581267798928265 5.19861294555589 40.8736525255174 1.62395838500502e-10 1.48310313440925e-08
"ENSG00000241158.4" 0.455523675067458 5.77677620990731 40.736157103065 1.74233324812829e-10 1.58300854801594e-08
"ENSG00000123485.10" -0.541439977689201 5.80242203911836 40.7254896013279 1.75187055643117e-10 1.58351130398235e-08
"ENSG00000138271.5" 0.465073846948381 5.71995199356278 40.5607702868268 1.90595063390274e-10 1.71399417720253e-08
"ENSG00000124205.14" 0.49902487532716 5.54648146716152 40.5412940948123 1.92504345936968e-10 1.72237644745431e-08
"ENSG00000149043.15" 0.572369519341495 5.22441769190132 40.5161246117536 1.95000138992854e-10 1.73589517671113e-08
"ENSG00000108381.9" 0.472758282763818 5.67599431861374 40.4432889386755 2.02406486968914e-10 1.78786563806301e-08
"ENSG00000125851.8" 0.537609816131288 5.36655568054095 40.4388500139189 2.02866860100194e-10 1.78786563806301e-08
"ENSG00000170509.10" 0.47458504082097 5.66045064759069 40.2298194514789 2.25775574370319e-10 1.97986083276181e-08
"ENSG00000189134.3" 0.55467604377709 5.28802179632552 40.2052672052117 2.28630980084788e-10 1.99497507672004e-08
"ENSG00000142405.20" -0.587627014671565 5.61233305401601 39.9627513939189 2.58852223332158e-10 2.24755137362198e-08
"ENSG00000280241.2" 0.637144006754981 4.97011357688974 39.7125958285859 2.94221822881679e-10 2.54213424025121e-08
"ENSG00000088726.14" 0.500545872212121 5.51374389654492 39.6224892492351 3.0811463475983e-10 2.64242124030974e-08
"ENSG00000002726.18" 0.430297869453684 5.8879854003864 39.6130331557214 3.09610146226101e-10 2.64242124030974e-08
"ENSG00000214514.6" 0.579577731446226 5.17313682547059 39.6085208915918 3.10326334247201e-10 2.64242124030974e-08
"ENSG00000168702.15" 0.512924950733412 5.4531127876563 39.5413212182837 3.21190685077679e-10 2.72178221883614e-08
"ENSG00000223382.3" 0.58843989782709 5.13743286295462 39.5309105197431 3.22907545437709e-10 2.72323846693065e-08
"ENSG00000159263.14" -0.410366492698861 6.37771738007248 39.447033629063 3.37079398473794e-10 2.82921975119004e-08
"ENSG00000280623.1" -0.393434229284588 6.47574211706606 39.4323834996107 3.39617808666088e-10 2.83701587466752e-08
"ENSG00000165799.4" 0.620284319420216 5.01930696831448 39.3926319296074 3.46602344234752e-10 2.88170420730271e-08
"ENSG00000166091.18" 0.567089039509661 5.21546221417558 39.3544154450593 3.53452707138998e-10 2.92486263663473e-08
"ENSG00000115163.13" -0.614883031918942 5.50108058365574 39.2104763014019 3.80493141212976e-10 3.13391219954202e-08
"ENSG00000242110.6" -0.404014469846082 6.40370637596995 39.1257169790626 3.97375044655177e-10 3.25773606376379e-08
"ENSG00000168389.16" 0.474916756367079 5.62099790043069 38.9115842879186 4.43441313741361e-10 3.61856323889131e-08
"ENSG00000254399.2" -0.544219389606781 5.73796863202614 38.8862777729568 4.49227349007254e-10 3.64888537032344e-08
"ENSG00000163032.10" 0.473012770129634 5.62674071981279 38.7708995577606 4.76580075555533e-10 3.85004819853027e-08
"ENSG00000225986.1" 0.518195209054723 5.40740785431817 38.7636155190575 4.78361826550624e-10 3.85004819853027e-08
