"logFC" "logCPM" "LR" "PValue" "FDR"
"ENSG00000174460.3" -0.896873928931486 6.44096782887974 188.108915164648 8.22478613825244e-43 1.6142930793307e-40
"ENSG00000039537.12" 1.19222035917692 4.94570000337346 185.486669843414 3.07294289657048e-42 5.96646557885734e-40
"ENSG00000134873.8" -1.25318871765258 5.76691641122267 185.346427064139 3.29739017620529e-42 6.33414621401478e-40
"ENSG00000168830.7" 1.31608467302341 4.72851173696509 184.940965341748 4.04283279124729e-42 7.68436123279498e-40
"ENSG00000204866.7" -1.35214660622548 5.62992583003163 184.77619205209 4.39194971379735e-42 8.26098291479571e-40
"ENSG00000204065.2" 1.08851352272383 5.15012437693044 184.268478523908 5.66887818733465e-42 1.05528797349177e-39
"ENSG00000102243.11" -1.72909539657654 5.23730254190073 184.130904855092 6.07479090319124e-42 1.11931121774413e-39
"ENSG00000165061.13" 0.914333090481098 5.57797992267364 183.200496079727 9.69740175692319e-42 1.76874730833093e-39
"ENSG00000188992.10" 1.15008306141786 5.01289873970419 182.696002669983 1.24967524376372e-41 2.25653858766415e-39
"ENSG00000157330.8" 1.35342611972894 4.65632818928652 181.797422926418 1.96327212392982e-41 3.50998066750502e-39
"ENSG00000189056.12" 0.952954078914011 5.45475502808296 180.380956352866 4.00168192805607e-41 7.0841539779322e-39
"ENSG00000256268.1" -1.39701203045372 5.5365056853057 178.682220745009 9.40049474786285e-41 1.64800712293359e-38
"ENSG00000135824.11" 0.911840998002059 5.55150929822915 177.818595758583 1.45119271711303e-40 2.5196333550875e-38
"ENSG00000176532.3" -0.937526847972445 6.27297752689745 177.204492560098 1.976145394239e-40 3.3984054651213e-38
"ENSG00000137648.15" -1.0105677944438 6.11306609564905 176.085927773199 3.46794375761674e-40 5.90760947464958e-38
"ENSG00000204603.5" 1.32759631347421 4.66087841877607 174.545882173637 7.52272271521425e-40 1.26951218755723e-37
"ENSG00000174482.9" 1.00422537303914 5.28825850506291 174.480250469428 7.77512810393545e-40 1.29995822382187e-37
"ENSG00000158055.14" -1.1916526080797 5.78315547860619 173.90082300468 1.04050191268732e-39 1.72370119609128e-37
"ENSG00000256943.1" 1.30214308084094 4.6951472299513 173.493187865624 1.27721387577966e-39 2.09660463226849e-37
"ENSG00000240602.6" 1.08421809509981 5.09734699313047 173.27521346076 1.42516812070946e-39 2.2988873290356e-37
